FID,WSA_AGIDF,SUM_GU_POP,COUNT_POLY,STATE_ABBR,STATE_FIPS,STATE_NM,SUM_SQKM,HUC2,HUC2_NM,WSA_NAME,OID_1,WSA_AGIDF1,TOT_WD_MGD,WD_YEAR,IN_SWUDS,x_centroid,y_centroid
15737,TX1330128,0.000000000000000,1,TX,48,Texas,3.153456771110000,12,Texas-Gulf Region,SOUTHERN HILLS WIEDENFELD WATER WORKS,0, ,0.000000000000000,0.0000000, ,-305321.0000000,773657.0000000
15738,TX1330134,0.000000000000000,1,TX,48,Texas,0.086587458810000,12,Texas-Gulf Region,OAK RIDGE ESTATES WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,-292140.0000000,771699.0000000
15739,TX1330137,0.000000000000000,1,TX,48,Texas,1.380131948730000,12,Texas-Gulf Region,WOOD TRAIL WATER SUPPLY,0, ,0.000000000000000,0.0000000, ,-306863.0000000,785957.0000000
15740,TX1330141,0.000000000000000,1,TX,48,Texas,0.079944618050000,12,Texas-Gulf Region,WINDWOOD OAKS WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,-301189.0000000,769599.0000000
15741,TX1330142,0.000000000000000,1,TX,48,Texas,0.345722751770000,12,Texas-Gulf Region,INGRAM OAKS RETIREMENT COMMUNITY,0, ,0.000000000000000,0.0000000, ,-313686.0000000,783092.0000000
15742,TX1330144,0.000000000000000,1,TX,48,Texas,0.224100263600000,12,Texas-Gulf Region,GENERIS WATER WORKS,0, ,0.000000000000000,0.0000000, ,-293326.0000000,766616.0000000
15743,TX1330145,0.000000000000000,1,TX,48,Texas,0.306276250780000,12,Texas-Gulf Region,COMMUNITY WATER GROUP WSC,0, ,0.000000000000000,0.0000000, ,-321432.0000000,782681.0000000
15744,TX1330149,0.000000000000000,1,TX,48,Texas,0.085592116210000,12,Texas-Gulf Region,SILVER HILLS PARK,0, ,0.000000000000000,0.0000000, ,-299162.0000000,767026.0000000
15745,TX1330151,0.000000000000000,1,TX,48,Texas,0.157017555360000,12,Texas-Gulf Region,HILL RIVER COUNTRY ESTATES,0, ,0.000000000000000,0.0000000, ,-295554.0000000,767630.0000000
15746,TX1330154,0.000000000000000,1,TX,48,Texas,6.462832170950000,12,Texas-Gulf Region,FALLING WATER SUBDIVISION,0, ,0.000000000000000,0.0000000, ,-281759.0000000,778577.0000000
15747,TX1330155,0.000000000000000,1,TX,48,Texas,2.868812912870000,12,Texas-Gulf Region,SADDLEWOOD SUBDIVISION,0, ,0.000000000000000,0.0000000, ,-307607.0000000,780460.0000000
15748,TX1330156,0.000000000000000,1,TX,48,Texas,0.437180227940000,12,Texas-Gulf Region,CYPRESS SPRINGS,0, ,0.000000000000000,0.0000000, ,-316023.0000000,783169.0000000
15749,TX1330167,0.000000000000000,1,TX,48,Texas,0.115779452910000,12,Texas-Gulf Region,SHERMANS MILL,0, ,0.000000000000000,0.0000000, ,-317405.0000000,781936.0000000
15750,TX1330169,0.000000000000000,1,TX,48,Texas,0.377790582080000,12,Texas-Gulf Region,VISTA HILLS,0, ,0.000000000000000,0.0000000, ,-299920.0000000,783755.0000000
15751,TX1340001,2574.000000000000000,1,TX,48,Texas,5.955979559810000,12,Texas-Gulf Region,CITY OF JUNCTION,61279,TX1340001,0.546553000000000,2010.0000000,Y,-361132.0000000,831234.0000000
15752,TX1340019,0.000000000000000,1,TX,48,Texas,0.161639070560000,12,Texas-Gulf Region,LONDON WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,-341890.0000000,850936.0000000
15753,TX1360001,1783.000000000000000,2,TX,48,Texas,8.831131919480001,13,Rio Grande Region,CITY OF BRACKETTVILLE,61281,TX1360001,0.408715000000000,2010.0000000,Y,-428621.0000000,699493.0000000
15754,TX1360003,1228.000000000000000,1,TX,48,Texas,7.726675381280000,13,Rio Grande Region,FORT CLARK SPRINGS MUD,61282,TX1360003,0.436649000000000,2010.0000000,Y,-429972.0000000,701153.0000000
15755,TX1370001,1048.000000000000000,1,TX,48,Texas,11.560465939500000,12,Texas-Gulf Region,CITY OF KINGSVILLE,0, ,0.000000000000000,0.0000000, ,-183704.0000000,485550.0000000
15756,TX1370005,26213.000000000000000,1,TX,48,Texas,35.864457800799997,12,Texas-Gulf Region,TEXAS A&M UNIVERSITY KINGSVILLE,61283,TX1370005,0.133715000000000,2010.0000000,Y,-184778.0000000,495277.0000000
15757,TX1370007,689.000000000000000,1,TX,48,Texas,9.587519884160001,12,Texas-Gulf Region,RIVIERA WATER SUPPLY,0, ,0.000000000000000,0.0000000, ,-179035.0000000,472532.0000000
15758,TX1370034,0.000000000000000,1,TX,48,Texas,0.129070115410000,12,Texas-Gulf Region,ESCONDIDO CREEK WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,-186650.0000000,491826.0000000
15759,TX1370035,726.000000000000000,1,TX,48,Texas,6.092600299710000,12,Texas-Gulf Region,SOUTH TEXAS WATER AUTHORITY,0, ,0.000000000000000,0.0000000, ,-177897.0000000,527679.0000000
15760,TX1380006,0.000000000000000,1,TX,48,Texas,457.492684817999987,11,Arkansas-White-Red Region,RRA TRUSCOTT GILLILAND WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,-349551.0000000,1196400.0000000
15761,TX1380009,7132.000000000000000,7,TX,48,Texas,72.891525364900005,12,Texas-Gulf Region,NORTH CENTRAL TEXAS MUNICIPAL WATER AUTH,61285,TX1380009,1.270000000000000,2010.0000000,Y,-350096.0000000,1154580.0000000
15762,TX1390002,31791.000000000000000,6,TX,48,Texas,122.853824189999997,11,Arkansas-White-Red Region,CITY OF PARIS,61286,TX1390002,6.576474000000000,2000.0000000,Y,45529.6015625,1175560.0000000
15763,TX1390010,0.000000000000000,1,TX,48,Texas,80.966966510700004,11,Arkansas-White-Red Region,M J C WSC,0, ,0.000000000000000,0.0000000, ,50718.3007813,1164490.0000000
15764,TX1390015,0.000000000000000,2,TX,48,Texas,25.798871305599999,11,Arkansas-White-Red Region,LAMAR COUNTY WATER SUPPLY DISTRICT,0, ,0.000000000000000,0.0000000, ,46726.6992188,1164490.0000000
15765,TX1400002,1065.000000000000000,1,TX,48,Texas,3.111842368110000,12,Texas-Gulf Region,CITY OF EARTH,61301,TX1400002,0.110844000000000,2010.0000000,Y,-585167.0000000,1261010.0000000
15766,TX1400004,2215.000000000000000,1,TX,48,Texas,3.519187088120000,12,Texas-Gulf Region,CITY OF OLTON,61303,TX1400004,0.184837000000000,2010.0000000,Y,-561199.0000000,1253210.0000000
15767,TX1400005,958.000000000000000,1,TX,48,Texas,2.648762156380000,12,Texas-Gulf Region,CITY OF SUDAN,61304,TX1400005,0.184455000000000,2010.0000000,Y,-597240.0000000,1242940.0000000
15768,TX1400006,721.000000000000000,1,TX,48,Texas,2.368727677640000,12,Texas-Gulf Region,CITY OF AMHERST,61305,TX1400006,0.090846000000000,2010.0000000,Y,-587680.0000000,1236070.0000000
15769,TX1400007,108.000000000000000,1,TX,48,Texas,2.662604328960000,12,Texas-Gulf Region,CITY OF SPRINGLAKE,0, ,0.000000000000000,0.0000000, ,-576060.0000000,1259990.0000000
15770,TX1400010,73.000000000000000,1,TX,48,Texas,4.848455113900000,12,Texas-Gulf Region,SPADE WSC,0, ,0.000000000000000,0.0000000, ,-564427.0000000,1224970.0000000
15771,TX1410002,856.000000000000000,1,TX,48,Texas,2.178412857610000,12,Texas-Gulf Region,LCRA LOMETA REGIONAL WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,-227170.0000000,907446.0000000
15772,TX1410028,1089.000000000000000,1,TX,48,Texas,5.318458956440000,12,Texas-Gulf Region,KEMPNER WSC,61306,TX1410028,1.350000000000000,2010.0000000,Y,-187764.0000000,890705.0000000
15773,TX1410032,0.000000000000000,1,TX,48,Texas,0.209734718860000,12,Texas-Gulf Region,WOODLAND ACRES WATER ASSOCIATION,0, ,0.000000000000000,0.0000000, ,-207124.0000000,887333.0000000
15774,TX1420001,3603.000000000000000,1,TX,48,Texas,5.210575720340000,12,Texas-Gulf Region,CITY OF COTULLA,61307,TX1420001,1.063167000000000,2010.0000000,Y,-317776.0000000,601588.0000000
15775,TX1420002,559.000000000000000,1,TX,48,Texas,1.119864907870000,12,Texas-Gulf Region,ENCINAL WSC,0, ,0.000000000000000,0.0000000, ,-330900.0000000,558308.0000000
15776,TX1420006,55.000000000000000,1,TX,48,Texas,5.635722582460000,12,Texas-Gulf Region,FOWLERTON WSC,0, ,0.000000000000000,0.0000000, ,-276186.0000000,602906.0000000
15777,TX1420007,0.000000000000000,1,TX,48,Texas,1.104361722950000,12,Texas-Gulf Region,GARDENDALE WSC,0, ,0.000000000000000,0.0000000, ,-315162.0000000,610589.0000000
15778,TX1430001,2550.000000000000000,1,TX,48,Texas,7.078871147810000,12,Texas-Gulf Region,CITY OF HALLETTSVILLE,61308,TX1430001,0.453512000000000,2010.0000000,Y,-91500.7968750,707148.0000000
15779,TX1430002,886.000000000000000,1,TX,48,Texas,2.163184270630000,12,Texas-Gulf Region,CITY OF MOULTON,61309,TX1430002,0.129921000000000,2010.0000000,Y,-111061.0000000,722623.0000000
15780,TX1430003,2069.000000000000000,1,TX,48,Texas,6.422851415810000,12,Texas-Gulf Region,CITY OF SHINER,61310,TX1430003,0.444994000000000,2010.0000000,Y,-113857.0000000,707301.0000000
15781,TX1440001,4881.000000000000000,1,TX,48,Texas,13.311937681900000,12,Texas-Gulf Region,CITY OF GIDDINGS,61311,TX1440001,0.773600000000000,2010.0000000,Y,-89173.7031250,790285.0000000
15782,TX1440002,1177.000000000000000,1,TX,48,Texas,3.214809391720000,12,Texas-Gulf Region,CITY OF LEXINGTON,61312,TX1440002,0.200025000000000,2010.0000000,Y,-96739.8984375,815971.0000000
15783,TX1440003,0.000000000000000,1,TX,48,Texas,0.858815752260000,12,Texas-Gulf Region,LEE COUNTY FWSD 1,0, ,0.000000000000000,0.0000000, ,-79129.7968750,809310.0000000
15784,TX1440006,0.000000000000000,1,TX,48,Texas,58.633239898600003,12,Texas-Gulf Region,LINCOLN WSC,0, ,0.000000000000000,0.0000000, ,-94113.0000000,802151.0000000
15785,TX1450001,1856.000000000000000,1,TX,48,Texas,12.236045113199999,12,Texas-Gulf Region,CITY OF BUFFALO,61313,TX1450001,0.336318000000000,2010.0000000,Y,-6149.8701172,931571.0000000
15786,TX1450002,892.000000000000000,1,TX,48,Texas,4.403329462290000,12,Texas-Gulf Region,CITY OF CENTERVILLE,61314,TX1450002,0.132093000000000,2010.0000000,Y,1937.1899414,909222.0000000
15787,TX1450003,510.000000000000000,1,TX,48,Texas,2.928648848940000,12,Texas-Gulf Region,CITY OF OAKWOOD,0, ,0.000000000000000,0.0000000, ,14164.0996094,945582.0000000
15788,TX1450004,685.000000000000000,1,TX,48,Texas,2.890058853550000,12,Texas-Gulf Region,CITY OF NORMANGEE,61315,TX1450004,0.116811000000000,2010.0000000,Y,-11083.5000000,883861.0000000
15789,TX1450006,1101.000000000000000,1,TX,48,Texas,22.640376972300000,12,Texas-Gulf Region,HILLTOP LAKES WSC,61316,TX1450006,0.178117000000000,2010.0000000,Y,-18114.0996094,888838.0000000
15790,TX1450007,1167.000000000000000,1,TX,48,Texas,5.331652450120000,12,Texas-Gulf Region,CITY OF JEWETT,61317,TX1450007,0.155591000000000,2010.0000000,Y,-13803.2001953,920788.0000000
15791,TX1450008,175.000000000000000,1,TX,48,Texas,5.757846147890000,12,Texas-Gulf Region,CITY OF LEONA,0, ,0.000000000000000,0.0000000, ,2041.4300537,897569.0000000
15792,TX1450009,263.000000000000000,1,TX,48,Texas,3.396774500360000,12,Texas-Gulf Region,CITY OF MARQUEZ,0, ,0.000000000000000,0.0000000, ,-24452.4003906,906865.0000000
15793,TX1450010,0.000000000000000,1,TX,48,Texas,22.422604747899999,12,Texas-Gulf Region,SAINT PAUL SHILOH TIMESVILLE WSC,0, ,0.000000000000000,0.0000000, ,23033.4003906,933809.0000000
15794,TX1450017,0.000000000000000,1,TX,48,Texas,8.744931346460000,12,Texas-Gulf Region,RIVER OAKS SUNSHINE ACRES,0, ,0.000000000000000,0.0000000, ,20612.3007813,891989.0000000
15795,TX1450019,0.000000000000000,1,TX,48,Texas,0.156472130770000,12,Texas-Gulf Region,EAST CEDAR CREEK WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,-9809.3798828,932107.0000000
15796,TX1450020,0.000000000000000,1,TX,48,Texas,0.327074067450000,12,Texas-Gulf Region,WEST CEDAR CREEK WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,-10080.0996094,931617.0000000
15797,TX1450021,0.000000000000000,1,TX,48,Texas,3.552689862840000,12,Texas-Gulf Region,LAKESIDE VILLAGE,0, ,0.000000000000000,0.0000000, ,-27956.9003906,921876.0000000
15798,TX1450028,0.000000000000000,1,TX,48,Texas,112.715942252999994,12,Texas-Gulf Region,SOUTHEAST WSC SYSTEM 2,0, ,0.000000000000000,0.0000000, ,14227.2998047,900465.0000000
15799,TX1450031,0.000000000000000,1,TX,48,Texas,55.698423275600000,12,Texas-Gulf Region,SOUTHEAST WSC SYSTEM 4,0, ,0.000000000000000,0.0000000, ,-10546.7001953,892463.0000000
15800,TX1460001,7922.000000000000000,2,TX,48,Texas,47.192067822600002,12,Texas-Gulf Region,CITY OF CLEVELAND,61321,TX1460001,1.220803000000000,2010.0000000,Y,86613.5000000,807415.0000000
15801,TX1460002,7805.000000000000000,2,TX,48,Texas,58.660527685200002,12,Texas-Gulf Region,CITY OF DAYTON,61322,TX1460002,1.512148000000000,2010.0000000,Y,105287.0000000,773050.0000000
15802,TX1460003,8397.000000000000000,1,TX,48,Texas,107.011122880000002,12,Texas-Gulf Region,CITY OF LIBERTY,61323,TX1460003,1.337025000000000,2010.0000000,Y,117250.0000000,775631.0000000
15803,TX1460004,966.000000000000000,1,TX,48,Texas,3.836407982040000,12,Texas-Gulf Region,CITY OF DAISETTA,61324,TX1460004,0.096195000000000,2010.0000000,Y,130708.0000000,782918.0000000
15804,TX1460008,447.000000000000000,1,TX,48,Texas,4.816573573630000,12,Texas-Gulf Region,CITY OF DEVERS,61326,TX1460008,0.138452000000000,2010.0000000,Y,136225.0000000,773438.0000000
15805,TX1460009,819.000000000000000,1,TX,48,Texas,6.713586384810000,12,Texas-Gulf Region,HARDIN WSC,61327,TX1460009,0.398348000000000,2010.0000000,Y,121530.0000000,786764.0000000
15806,TX1460011,0.000000000000000,1,TX,48,Texas,4.445526554070000,12,Texas-Gulf Region,LAKE LIVINGSTON HORSESHOE LAKE ESTATES,0, ,0.000000000000000,0.0000000, ,109004.0000000,821591.0000000
15807,TX1460014,0.000000000000000,1,TX,48,Texas,5.802486722850000,12,Texas-Gulf Region,SAM HOUSTON LAKE ESTATES 1,0, ,0.000000000000000,0.0000000, ,114370.0000000,806047.0000000
15808,TX1460015,0.000000000000000,1,TX,48,Texas,1.322374905260000,12,Texas-Gulf Region,SIX LAKES SUBDIVISION,0, ,0.000000000000000,0.0000000, ,112356.0000000,824308.0000000
15809,TX1460016,0.000000000000000,1,TX,48,Texas,3.689386761740000,12,Texas-Gulf Region,OLD SNAKE RIVER ESTATES EAST,0, ,0.000000000000000,0.0000000, ,118044.0000000,806915.0000000
15810,TX1460025,742.000000000000000,1,TX,48,Texas,6.535082514790000,12,Texas-Gulf Region,BIG THICKET LAKE ESTATES 1,0, ,0.000000000000000,0.0000000, ,117959.0000000,824308.0000000
15811,TX1460027,0.000000000000000,1,TX,48,Texas,3.848288845500000,12,Texas-Gulf Region,HOOP N HOLLER LAKE ESTATES,0, ,0.000000000000000,0.0000000, ,120929.0000000,822263.0000000
15812,TX1460033,0.000000000000000,1,TX,48,Texas,0.766440874390000,12,Texas-Gulf Region,MAYWOOD ACRES,0, ,0.000000000000000,0.0000000, ,84940.2031250,795278.0000000
15813,TX1460036,0.000000000000000,1,TX,48,Texas,0.411466695300000,12,Texas-Gulf Region,LAKE LIVINGSTON NEW RIVER LAKE ESTATES,0, ,0.000000000000000,0.0000000, ,112942.0000000,813729.0000000
15814,TX1460037,93.000000000000000,1,TX,48,Texas,2.514181907080000,12,Texas-Gulf Region,CITY OF DAYTON LAKES,0, ,0.000000000000000,0.0000000, ,113580.0000000,786163.0000000
15815,TX1460041,0.000000000000000,1,TX,48,Texas,0.712142469470000,12,Texas-Gulf Region,RAYWOOD WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,127940.0000000,774703.0000000
15816,TX1460043,0.000000000000000,1,TX,48,Texas,0.029882757680000,12,Texas-Gulf Region,CLEVELAND MH AND RV PARK,0, ,0.000000000000000,0.0000000, ,83430.3984375,809831.0000000
15817,TX1460050,0.000000000000000,1,TX,48,Texas,0.098141301740000,12,Texas-Gulf Region,HUNTERS COVE SEC 1,0, ,0.000000000000000,0.0000000, ,114688.0000000,758215.0000000
15818,TX1460061,0.000000000000000,1,TX,48,Texas,0.379531898460000,12,Texas-Gulf Region,WHITEWING SUBDIVISION,0, ,0.000000000000000,0.0000000, ,100742.0000000,763295.0000000
15819,TX1460076,0.000000000000000,1,TX,48,Texas,1.580706965960000,12,Texas-Gulf Region,BAR D RANCHETTES,0, ,0.000000000000000,0.0000000, ,115702.0000000,821723.0000000
15820,TX1460086,0.000000000000000,1,TX,48,Texas,0.231261299670000,12,Texas-Gulf Region,PETERSON PLACE SUBDIVISION WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,102190.0000000,772620.0000000
15821,TX1460091,0.000000000000000,1,TX,48,Texas,1.523840269330000,12,Texas-Gulf Region,WOODWAY SUBDIVISION WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,112199.0000000,761804.0000000
15822,TX1460092,0.000000000000000,1,TX,48,Texas,0.478203479100000,12,Texas-Gulf Region,NORTHPARK WSC,0, ,0.000000000000000,0.0000000, ,111877.0000000,762395.0000000
15823,TX1460094,0.000000000000000,1,TX,48,Texas,0.300770676090000,12,Texas-Gulf Region,WOODCREEK SUBDIVISION SEC I,0, ,0.000000000000000,0.0000000, ,113732.0000000,757984.0000000
15824,TX1460098,0.000000000000000,1,TX,48,Texas,0.461293427560000,12,Texas-Gulf Region,LAKEVIEW WATER,0, ,0.000000000000000,0.0000000, ,111146.0000000,767814.0000000
15825,TX1460101,0.000000000000000,1,TX,48,Texas,2.666950963090000,12,Texas-Gulf Region,MEADOW GLEN CRYSTAL SPRINGS WATER,0, ,0.000000000000000,0.0000000, ,100316.0000000,767496.0000000
15826,TX1460107,0.000000000000000,1,TX,48,Texas,0.359571949420000,12,Texas-Gulf Region,MASON LAKE WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,114204.0000000,813069.0000000
15827,TX1460109,0.000000000000000,1,TX,48,Texas,9.288927908820000,12,Texas-Gulf Region,CYPRESS LAKES WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,113897.0000000,802873.0000000
15828,TX1460136,0.000000000000000,1,TX,48,Texas,0.841422398830000,12,Texas-Gulf Region,DAYTON OAKS ESTATE,0, ,0.000000000000000,0.0000000, ,103320.0000000,788477.0000000
15829,TX1460142,0.000000000000000,1,TX,48,Texas,2.385279419380000,12,Texas-Gulf Region,WALNUT CREEK SUBDIVISION,0, ,0.000000000000000,0.0000000, ,113274.0000000,759365.0000000
15830,TX1460149,0.000000000000000,1,TX,48,Texas,0.805179932080000,12,Texas-Gulf Region,REMINGTON PLACE,0, ,0.000000000000000,0.0000000, ,110310.0000000,779360.0000000
15831,TX1460150,0.000000000000000,1,TX,48,Texas,0.347667168160000,12,Texas-Gulf Region,SOUTHERN OAKS WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,85337.7031250,798967.0000000
15832,TX1460153,0.000000000000000,1,TX,48,Texas,0.900395251500000,12,Texas-Gulf Region,SPLENDORA WOODS,0, ,0.000000000000000,0.0000000, ,82851.0000000,802099.0000000
15833,TX1460154,0.000000000000000,1,TX,48,Texas,0.646407934960000,12,Texas-Gulf Region,THE RANCH SUBDIVISION,0, ,0.000000000000000,0.0000000, ,111380.0000000,763147.0000000
15834,TX1460156,0.000000000000000,1,TX,48,Texas,2.897352039330000,12,Texas-Gulf Region,OAKS OF TRINITY SUBDIVISION,0, ,0.000000000000000,0.0000000, ,111582.0000000,780201.0000000
15835,TX1460157,0.000000000000000,1,TX,48,Texas,0.635206335250000,12,Texas-Gulf Region,SPRING OAKS SUBDIVISION,0, ,0.000000000000000,0.0000000, ,102109.0000000,804895.0000000
15836,TX1460159,0.000000000000000,1,TX,48,Texas,0.718814725810000,12,Texas-Gulf Region,FIVE OAKS ESTATES,0, ,0.000000000000000,0.0000000, ,82679.3984375,803212.0000000
15837,TX1460164,0.000000000000000,1,TX,48,Texas,0.571307527540000,12,Texas-Gulf Region,INDIAN SPRINGS WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,104935.0000000,766024.0000000
15838,TX1470001,955.000000000000000,1,TX,48,Texas,2.547473892990000,12,Texas-Gulf Region,CITY OF COOLIDGE,0, ,0.000000000000000,0.0000000, ,-61568.8007813,964327.0000000
15839,TX1470002,4328.000000000000000,1,TX,48,Texas,11.330135783399999,12,Texas-Gulf Region,CITY OF GROESBECK,61331,TX1470002,0.570000000000000,2010.0000000,Y,-49945.8007813,939054.0000000
15840,TX1470004,0.000000000000000,1,TX,48,Texas,32.054413458799999,12,Texas-Gulf Region,CITY OF MEXIA,0, ,0.000000000000000,0.0000000, ,-42572.3007813,947101.0000000
15841,TX1470005,526.000000000000000,1,TX,48,Texas,2.553770634080000,12,Texas-Gulf Region,CITY OF THORNTON WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,-54359.8007813,926373.0000000
15842,TX1470006,8815.000000000000000,4,TX,48,Texas,64.193604275799999,12,Texas-Gulf Region,BISTONE MUNICIPAL WATER SUPPLY,61332,TX1470006,1.608752000000000,2010.0000000,Y,-51429.5000000,955902.0000000
15843,TX1470007,0.000000000000000,1,TX,48,Texas,4.662423294060000,12,Texas-Gulf Region,FARRAR WSC,0, ,0.000000000000000,0.0000000, ,-26018.8007813,931041.0000000
15844,TX1470015,0.000000000000000,1,TX,48,Texas,4.239798323400000,12,Texas-Gulf Region,84 WEST WSC,0, ,0.000000000000000,0.0000000, ,-50601.6015625,955477.0000000
15845,TX1470021,0.000000000000000,1,TX,48,Texas,1.704422647320000,12,Texas-Gulf Region,CEDAR CREEK WATER SUPPLY,0, ,0.000000000000000,0.0000000, ,-29865.5996094,924561.0000000
15846,TX1470032,0.000000000000000,1,TX,48,Texas,0.344239592050000,12,Texas-Gulf Region,BIG CREEK WEST SUBDIVISION WATER SYTEM,0, ,0.000000000000000,0.0000000, ,-33903.6992188,930635.0000000
15847,TX1480001,1516.000000000000000,1,TX,48,Texas,2.711054699510000,11,Arkansas-White-Red Region,CITY OF BOOKER,61335,TX1480001,0.421077000000000,2010.0000000,Y,-402925.0000000,1499460.0000000
15848,TX1480002,350.000000000000000,1,TX,48,Texas,0.971039736000000,11,Arkansas-White-Red Region,DARROUZETT MUNICIPAL WATER SYSTEM,61336,TX1480002,0.083093000000000,2010.0000000,Y,-384058.0000000,1497300.0000000
15849,TX1480003,459.000000000000000,1,TX,48,Texas,2.515380707300000,11,Arkansas-White-Red Region,FOLLETT MUNICIPAL WATER SYSTEM,61337,TX1480003,0.119281000000000,2010.0000000,Y,-367784.0000000,1495280.0000000
15850,TX1480004,397.000000000000000,1,TX,48,Texas,2.871995952440000,11,Arkansas-White-Red Region,HIGGINS MUNICIPAL WATER SYSTEM,61338,TX1480004,0.071337000000000,2010.0000000,Y,-359077.0000000,1459920.0000000
15851,TX1490001,2445.000000000000000,1,TX,48,Texas,5.019548463910000,12,Texas-Gulf Region,CITY OF GEORGE WEST,61339,TX1490001,0.420199000000000,2010.0000000,Y,-208358.0000000,586754.0000000
